step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1131,13074712,9048,0.019199047359952617,0.0,0.5625,,,
1132,13085728,9056,0.01786037334922793,0.125,0.5185185185185185,,,
1133,13097896,9064,0.018771472523685252,0.0,0.6129032258064516,,,
1134,13109552,9072,0.016946513590755396,0.125,0.5666666666666667,,,
1135,13119352,9080,0.018968461942527517,0.0,0.47058823529411764,,,
1136,13134272,9088,0.014948761253150197,0.0,0.5454545454545454,,,
1137,13145288,9096,0.01857790554892237,0.0,0.5757575757575758,0.015135416586909724,0.0,0.5428571428571428
1138,13156496,9104,0.019024829244128287,0.0,0.6666666666666666,,,
1139,13169944,9112,0.01635895182225266,0.125,0.5625,,,
1140,13181856,9120,0.016622174759016225,0.0,0.5675675675675675,,,
1141,13193320,9128,0.01736578347140839,0.125,0.6666666666666666,,,
1142,13206064,9136,0.015458431567236279,0.0,0.53125,,,
1143,13215736,9144,0.019513561105047966,0.0,0.5428571428571428,,,
1144,13228608,9152,0.013845993621680208,0.0,0.5454545454545454,,,
1145,13242504,9160,0.012009414114532092,0.0,0.6060606060606061,0.022783651882604516,0.0,0.41935483870967744
1146,13258512,9168,0.016676009993362585,0.0,0.4411764705882353,,,
1147,13267416,9176,0.021254120549452426,0.0,0.43333333333333335,,,
1148,13278944,9184,0.01790201219297358,0.0,0.5,,,
1149,13288808,9192,0.019676510131054124,0.0,0.5757575757575758,,,
1150,13298672,9200,0.018806842272313624,0.125,0.5757575757575758,,,
1151,13311480,9208,0.019785212512730053,0.0,0.55,,,
1152,13327616,9216,0.014685164569774495,0.125,0.6285714285714286,,,
1153,13339720,9224,0.018027624581101392,0.0,0.5483870967741935,0.02134327921719272,0.0,0.5
1154,13354768,9232,0.013675472337646806,0.125,0.53125,,,
1155,13365208,9240,0.02136451766745287,0.0,0.4642857142857143,,,
1156,13376928,9248,0.01736868617233059,0.0,0.5277777777777778,,,
1157,13390568,9256,0.016297407658294922,0.0,0.5185185185185185,,,
1158,13402800,9264,0.0127364932760386,0.0,0.6097560975609756,,,
1159,13413368,9272,0.020266103158913085,0.0,0.5882352941176471,,,
1160,13425216,9280,0.016362332620988795,0.0,0.5625,,,
1161,13438664,9288,0.0162440321402186,0.0,0.5,0.013123500959794318,0.0,0.5757575757575758
1162,13452304,9296,0.014271608303846734,0.125,0.625,,,
1163,13463576,9304,0.01958179344134595,0.0,0.5714285714285714,,,
1164,13473952,9312,0.01667095627462331,0.125,0.65625,,,
1165,13487016,9320,0.015042532233120557,0.0,0.6071428571428571,,,
1166,13495600,9328,0.025190194221393306,0.0,0.5238095238095238,,,
1167,13505080,9336,0.01761464062599929,0.0,0.6129032258064516,,,
1168,13517568,9344,0.017052684930804772,0.0,0.6470588235294118,,,
1169,13531656,9352,0.01771441951934645,0.0,0.5172413793103449,0.02119050026579434,0.0,0.5263157894736842
1170,13544080,9360,0.01563119351221124,0.0,0.6176470588235294,,,
1171,13555416,9368,0.018884033120624404,0.125,0.7073170731707317,,,
1172,13568480,9376,0.017938395965884535,0.125,0.5714285714285714,,,
1173,13580840,9384,0.0158625481960793,0.0,0.5483870967741935,,,
1174,13591536,9392,0.017871903805605622,0.0,0.56,,,
1175,13605240,9400,0.014972401463777523,0.0,0.5517241379310345,,,
1176,13618560,9408,0.014457656173433479,0.125,0.6451612903225806,,,
1177,13630152,9416,0.017366090590562926,0.0,0.6111111111111112,0.0195861431278896,0.0,0.5757575757575758
1178,13641424,9424,0.01721126876853103,0.0,0.5833333333333334,,,
1179,13652632,9432,0.01971644646382953,0.125,0.5757575757575758,,,
1180,13663968,9440,0.018646164757098137,0.0,0.6129032258064516,,,
1181,13675816,9448,0.017614761483399043,0.0,0.4375,,,
1182,13689520,9456,0.01599123533397547,0.0,0.5151515151515151,,,
1183,13700536,9464,0.017516411541997706,0.0,0.5862068965517241,,,
1184,13713088,9472,0.016943531378604416,0.0,0.5625,,,
1185,13726792,9480,0.015284561095283493,0.0,0.5483870967741935,0.01670148569134827,0.0,0.5
1186,13740176,9488,0.017946261629591745,0.125,0.5454545454545454,,,
1187,13751576,9496,0.01791157528080874,0.125,0.5333333333333333,,,
1188,13763360,9504,0.024271589927816688,0.0,0.5555555555555556,,,
1189,13775272,9512,0.01672301418410524,0.0,0.5151515151515151,,,
1190,13786736,9520,0.017251674589275737,0.0,0.6363636363636364,,,
1191,13798008,9528,0.018979358577251432,0.0,0.6,,,
1192,13813056,9536,0.01428505513320053,0.0,0.625,,,
1193,13824968,9544,0.015404374982874051,0.0,0.6285714285714286,0.022035794724969915,0.0,0.6216216216216216
1194,13837008,9552,0.016665684955446895,0.0,0.6052631578947368,,,
1195,13847128,9560,0.01724078969125769,0.0,0.6206896551724138,,,
1196,13857760,9568,0.016151746192392555,0.0,0.6,,,
1197,13868392,9576,0.021726719286473257,0.0,0.5405405405405406,,,
1198,13880624,9584,0.018005629928893676,0.0,0.6,,,
1199,13891384,9592,0.01820240789488359,0.0,0.5555555555555556,,,
1200,13901824,9600,0.01828508968424152,0.0,0.5714285714285714,,,
1201,13912648,9608,0.015972283759638748,0.0,0.5142857142857142,0.028393670569377378,0.0,0.35
1202,13923536,9616,0.01565936017237143,0.25,0.6470588235294118,,,
1203,13938584,9624,0.013452009700091253,0.0,0.5625,,,
1204,13950496,9632,0.018625284395710914,0.0,0.5806451612903226,,,
1205,13961128,9640,0.01809517296302244,0.125,0.5,,,
1206,13972016,9648,0.01931213227442127,0.0,0.5862068965517241,,,
1207,13983608,9656,0.018723564454718015,0.125,0.4666666666666667,,,
1208,13998784,9664,0.016921273660084394,0.0,0.5333333333333333,,,
1209,14009608,9672,0.018063595656762754,0.0,0.5757575757575758,0.015623748241708313,0.125,0.5862068965517241
1210,14023440,9680,0.015443837431990579,0.0,0.5,,,
1211,14036568,9688,0.015379769263334767,0.0,0.5428571428571428,,,
1212,14048736,9696,0.018147979976836655,0.0,0.5757575757575758,,,
1213,14059112,9704,0.019546899032917463,0.0,0.6,,,
1214,14071664,9712,0.016835614360704822,0.0,0.5151515151515151,,,
1215,14083064,9720,0.01754278486433139,0.0,0.5405405405405406,,,
1216,14094272,9728,0.015037255202060559,0.0,0.5625,,,
1217,14105480,9736,0.022829631613685435,0.0,0.3333333333333333,0.01908239276140704,0.0,0.5833333333333334
1218,14116624,9744,0.015980983032033425,0.25,0.5161290322580645,,,
1219,14126104,9752,0.01721986418719131,0.0,0.59375,,,
1220,14136800,9760,0.017042167142959096,0.0,0.5,,,
1221,14150248,9768,0.017783543183874376,0.0,0.6060606060606061,,,
1222,14164976,9776,0.013687868806068731,0.0,0.4838709677419355,,,
1223,14178872,9784,0.01391837694225938,0.0,0.48717948717948717,,,
1224,14191232,9792,0.015934463294108612,0.0,0.6060606060606061,,,
1225,14203400,9800,0.014095457906392215,0.125,0.5757575757575758,0.01758457035595267,0.0,0.6111111111111112
1226,14214864,9808,0.01898344747000103,0.0,0.5,,,
1227,14226264,9816,0.017112004022996195,0.125,0.5714285714285714,,,
1228,14238944,9824,0.016773398852561128,0.0,0.5151515151515151,,,
1229,14249640,9832,0.018926255235515315,0.125,0.5757575757575758,,,
1230,14259376,9840,0.01995158128830695,0.0,0.4838709677419355,,,
1231,14272376,9848,0.014221731447715274,0.0,0.5428571428571428,,,
1232,14282304,9856,0.01754305980296463,0.125,0.6875,,,
1233,14294600,9864,0.016239354240299122,0.0,0.575,0.023292592157327843,0.0,0.5142857142857142
1234,14305488,9872,0.014660775805803645,0.125,0.7272727272727273,,,
1235,14317848,9880,0.01704134490074459,0.125,0.5454545454545454,,,
1236,14327328,9888,0.020795531580877567,0.0,0.5714285714285714,,,
1237,14337640,9896,0.021978839811706667,0.0,0.4411764705882353,,,
1238,14349168,9904,0.018510276006206715,0.0,0.7468354430379747,,,
1239,14358264,9912,0.02014507625457353,0.0,0.6341463414634146,,,
1240,14369472,9920,0.014314925018468684,0.125,0.6071428571428571,,,
1241,14380680,9928,0.015996682701933673,0.0,0.5714285714285714,0.010300231288260747,0.0,0.5172413793103449
1242,14394448,9936,0.015082305949896988,0.0,0.5882352941176471,,,
1243,14405784,9944,0.017454157092818716,0.0,0.5675675675675675,,,
1244,14421088,9952,0.013275631136883629,0.0,0.5714285714285714,,,
1245,14433320,9960,0.015244513905909769,0.0,0.5945945945945946,,,
1246,14443312,9968,0.01816677029808548,0.0,0.5806451612903226,,,
1247,14458296,9976,0.012835930524574674,0.0,0.5,,,
1248,14469248,9984,0.0178212081046363,0.0,0.5625,,,
1249,14479240,9992,0.019213172689916656,0.0,0.6111111111111112,0.019577968018130644,0.0,0.5151515151515151
1250,14490256,10000,0.01889676962262489,0.0,0.6,,,
1251,14500120,10008,0.019213006296324737,0.125,0.6060606060606061,,,
1252,14511456,10016,0.01780531614834571,0.0,0.53125,,,
1253,14520808,10024,0.019569418012939568,0.0,0.6216216216216216,,,
1254,14531824,10032,0.018694882590301543,0.0,0.4722222222222222,,,
1255,14547064,10040,0.013971533907993156,0.0,0.46875,,,
1256,14557504,10048,0.02092248179007699,0.0,0.5,,,
1257,14572616,10056,0.012987552660913285,0.125,0.625,0.01890166087806049,0.125,0.5172413793103449
1258,14587024,10064,0.01438858956135993,0.0,0.5625,,,
1259,14598168,10072,0.015382808711722058,0.25,0.6666666666666666,,,
1260,14607776,10080,0.020094894866605213,0.0,0.45454545454545453,,,
1261,14621672,10088,0.0156865281076691,0.0,0.4473684210526316,,,
1262,14633712,10096,0.016732237083738576,0.0,0.5,,,
1263,14644280,10104,0.018074744390957295,0.0,0.5882352941176471,,,
1264,14653568,10112,0.01773016112701613,0.0,0.5333333333333333,,,
1265,14665416,10120,0.018312556349710876,0.0,0.5882352941176471,0.017081261132376936,0.0,0.5
1266,14676560,10128,0.020483107467352105,0.0,0.5588235294117647,,,
1267,14686168,10136,0.01755778293507896,0.125,0.6363636363636364,,,
1268,14696096,10144,0.018724706850815686,0.0,0.6060606060606061,,,
1269,14706600,10152,0.019225222682235185,0.0,0.4864864864864865,,,
1270,14719984,10160,0.017597669835961782,0.0,0.5625,,,
1271,14731384,10168,0.01751004587933739,0.125,0.6285714285714286,,,
1272,14741376,10176,0.019819480680484152,0.0,0.6764705882352942,,,
1273,14753032,10184,0.01800653835785333,0.0,0.5833333333333334,0.019073759536220737,0.0,0.5945945945945946
1274,14763920,10192,0.018263708993742106,0.0,0.5142857142857142,,,
1275,14774936,10200,0.01766387583511031,0.0,0.5294117647058824,,,
1276,14785056,10208,0.018994166458439994,0.0,0.6388888888888888,,,
1277,14796328,10216,0.01652254697407169,0.0,0.5483870967741935,,,
1278,14810224,10224,0.013712423772141833,0.125,0.6129032258064516,,,
1279,14819448,10232,0.01859082709575283,0.125,0.7297297297297297,,,
1280,14829056,10240,0.0181676002641985,0.0,0.5333333333333333,,,
1281,14844744,10248,0.012494541313243986,0.0,0.5882352941176471,0.013161042135243595,0.0,0.5714285714285714
1282,14856144,10256,0.01646087256249992,0.125,0.5588235294117647,,,
1283,14868312,10264,0.017944744753215256,0.0,0.5517241379310345,,,
1284,14879968,10272,0.02063982361428253,0.0,0.3333333333333333,,,
1285,14889256,10280,0.018691386323382766,0.125,0.5769230769230769,,,
1286,14898416,10288,0.023310607733398648,0.0,0.5151515151515151,,,
1287,14913656,10296,0.013255284274523294,0.0,0.4666666666666667,,,
1288,14927488,10304,0.014232343829753889,0.0,0.5405405405405406,,,
1289,14939336,10312,0.018492309195906616,0.0,0.5428571428571428,0.018159519636486675,0.0,0.46875
1290,14947472,10320,0.02251776836764572,0.0,0.6052631578947368,,,
1291,14956312,10328,0.018855316346350903,0.125,0.6551724137931034,,,
1292,14968288,10336,0.02172606569794117,0.0,0.4482758620689655,,,
1293,14978792,10344,0.01928877364976485,0.0,0.53125,,,
1294,14989232,10352,0.01634120610860721,0.125,0.6216216216216216,,,
1295,15000824,10360,0.018351017034079133,0.0,0.5945945945945946,,,
1296,15011584,10368,0.018923816948081203,0.0,0.6176470588235294,,,
1297,15022920,10376,0.019318938580764763,0.0,0.6,0.018492416387962323,0.125,0.5333333333333333
1298,15032784,10384,0.017331620595294004,0.0,0.6285714285714286,,,
1299,15044504,10392,0.01853437869794416,0.0,0.5714285714285714,,,
1300,15055392,10400,0.016834470790288467,0.125,0.6571428571428571,,,
1301,15068008,10408,0.018305994693830086,0.125,0.5483870967741935,,,
1302,15081712,10416,0.01486816838421967,0.0,0.6388888888888888,,,
1303,15090680,10424,0.022688112148893328,0.0,0.6808510638297872,,,
1304,15102336,10432,0.01957556196725798,0.125,0.5882352941176471,,,
1305,15113160,10440,0.018250541949470952,0.0,0.5714285714285714,0.015041987390470671,0.125,0.6071428571428571
1306,15122320,10448,0.018968322064374835,0.0,0.5,,,
1307,15136216,10456,0.015072479028998468,0.0,0.47058823529411764,,,
1308,15148832,10464,0.016230188200219337,0.0,0.5714285714285714,,,
1309,15160680,10472,0.01591779280018082,0.0,0.5483870967741935,,,
1310,15174512,10480,0.015367092568787336,0.0,0.5833333333333334,,,
1311,15188856,10488,0.012878750013597725,0.125,0.7727272727272727,,,
1312,15203904,10496,0.014281322365961179,0.0,0.5882352941176471,,,
1313,15214216,10504,0.019451594536795774,0.0,0.5454545454545454,0.02059249443290155,0.125,0.6551724137931034
1314,15223888,10512,0.017113722669380278,0.0,0.6,,,
1315,15232472,10520,0.021054597619026,0.0,0.6470588235294118,,,
1316,15245792,10528,0.016490301037735616,0.0,0.53125,,,
1317,15257576,10536,0.018201460098261017,0.0,0.625,,,
1318,15270896,10544,0.013260856219662644,0.0,0.5,,,
1319,15282552,10552,0.01661363934785076,0.0,0.5,,,
1320,15290752,10560,0.02048457729167698,0.125,0.5,,,
1321,15302408,10568,0.01533689138380062,0.0,0.5757575757575758,0.015886366566885864,0.0,0.5757575757575758
1322,15313616,10576,0.02017838824016669,0.0,0.5555555555555556,,,
1323,15323608,10584,0.019281046153865496,0.0,0.4827586206896552,,,
1324,15335200,10592,0.01796554346962205,0.125,0.625,,,
1325,15344808,10600,0.016798023462310015,0.0,0.5862068965517241,,,
1326,15356656,10608,0.01652662763957048,0.0,0.6296296296296297,,,
1327,15367800,10616,0.016084887828394536,0.125,0.5806451612903226,,,
1328,15379584,10624,0.015586233814498134,0.0,0.5806451612903226,,,
1329,15391496,10632,0.016977512243753688,0.0,0.6,0.016908525969558427,0.0,0.625
1330,15401168,10640,0.018154775205352257,0.0,0.6363636363636364,,,
1331,15417176,10648,0.012441525140426856,0.0,0.5,,,
1332,15429472,10656,0.01593100749349303,0.0,0.5483870967741935,,,
1333,15442536,10664,0.015553532645582218,0.125,0.6333333333333333,,,
1334,15451568,10672,0.022980944817767045,0.0,0.5555555555555556,,,
1335,15464760,10680,0.01809939059041895,0.0,0.4166666666666667,,,
1336,15476736,10688,0.018979137240944563,0.0,0.5428571428571428,,,
1337,15487496,10696,0.015458860157453715,0.125,0.6666666666666666,0.017000657878370642,0.0,0.5161290322580645
1338,15498448,10704,0.019405538532251815,0.0,0.53125,,,
1339,15513240,10712,0.01287335324368033,0.0,0.41935483870967744,,,
1340,15524192,10720,0.01842188105419817,0.0,0.5714285714285714,,,
1341,15536104,10728,0.016873741206154348,0.0,0.5945945945945946,,,
1342,15547248,10736,0.01800448027311095,0.0,0.5483870967741935,,,
1343,15560056,10744,0.015743847751800252,0.0,0.6111111111111112,,,
1344,15574144,10752,0.014767672456500569,0.0,0.5454545454545454,,,
1345,15585736,10760,0.018503274962455102,0.0,0.5333333333333333,0.018382994242772385,0.0,0.5882352941176471
1346,15595792,10768,0.02078884039807975,0.0,0.5172413793103449,,,
1347,15609304,10776,0.013672673302589393,0.0,0.5833333333333334,,,
1348,15620320,10784,0.017852920133070733,0.0,0.5277777777777778,,,
1349,15630248,10792,0.017319264200813762,0.0,0.6176470588235294,,,
1350,15644208,10800,0.01563353852760976,0.125,0.696969696969697,,,
1351,15654584,10808,0.01634381834795008,0.125,0.59375,,,
1352,15666816,10816,0.01641420212661259,0.0,0.48,,,
1353,15678216,10824,0.01870738079308708,0.0,0.6097560975609756,0.015915578487785853,0.0,0.6153846153846154
1354,15687568,10832,0.021404185272375493,0.0,0.6363636363636364,,,
1355,15698392,10840,0.017801816299914563,0.0,0.6,,,
1356,15709856,10848,0.017247039635831442,0.0,0.4827586206896552,,,
1357,15720488,10856,0.016838826143484184,0.0,0.6206896551724138,,,
1358,15730224,10864,0.018418883937506153,0.0,0.696969696969697,,,
1359,15740920,10872,0.017371837186857458,0.0,0.6388888888888888,,,
1360,15751424,10880,0.017507384356695996,0.0,0.53125,,,
1361,15765704,10888,0.013455746470490386,0.125,0.5625,0.018958823476604315,0.0,0.6
1362,15776976,10896,0.019144658053167545,0.0,0.5142857142857142,,,
1363,15787992,10904,0.017785237347783724,0.0,0.5405405405405406,,,
1364,15799264,10912,0.01557242075072331,0.0,0.5714285714285714,,,
1365,15808424,10920,0.020745817394496796,0.0,0.5428571428571428,,,
1366,15822192,10928,0.011770365350884483,0.125,0.59375,,,
1367,15832568,10936,0.014700910044344762,0.125,0.6666666666666666,,,
1368,15846464,10944,0.013986476845048638,0.0,0.5862068965517241,,,
1369,15859464,10952,0.01553148411463356,0.0,0.6,0.017382885785366328,0.25,0.6129032258064516
1370,15872912,10960,0.015368572436999087,0.0,0.52,,,
1371,15882968,10968,0.017039462745502016,0.0,0.5714285714285714,,,
1372,15895072,10976,0.016306054215541106,0.0,0.6216216216216216,,,
1373,15908776,10984,0.015018857554715638,0.0,0.6333333333333333,,,
1374,15921904,10992,0.014455905146786347,0.0,0.5625,,,
1375,15931192,11000,0.018653175072767463,0.0,0.47058823529411764,,,
1376,15944320,11008,0.016646764394830676,0.0,0.5277777777777778,,,
1377,15954248,11016,0.018465211370546446,0.0,0.6,0.015565739208890863,0.0,0.59375
1378,15964560,11024,0.01827523194085361,0.0,0.5714285714285714,,,
1379,15980312,11032,0.01240768593647891,0.125,0.5714285714285714,,,
1380,15992288,11040,0.01752195764959713,0.0,0.5428571428571428,,,
1381,16006056,11048,0.014569860951842789,0.125,0.5555555555555556,,,
1382,16018160,11056,0.017100499038298193,0.0,0.5428571428571428,,,
1383,16028024,11064,0.01828486866491324,0.0,0.53125,,,
1384,16038336,11072,0.019366540027127396,0.0,0.631578947368421,,,
1385,16048392,11080,0.020491184855340842,0.125,0.6060606060606061,0.019388114996221804,0.125,0.5666666666666667
1386,16064592,11088,0.013432949490874778,0.0,0.5151515151515151,,,
1387,16074712,11096,0.020891113943012008,0.125,0.6,,,
1388,16087392,11104,0.01668799960354248,0.0,0.4666666666666667,,,
1389,16099240,11112,0.017939307799902562,0.125,0.6,,,
1390,16109936,11120,0.01775772735956795,0.0,0.5882352941176471,,,
1391,16118712,11128,0.022084410349391154,0.0,0.45454545454545453,,,
1392,16134784,11136,0.014025614635651567,0.125,0.5357142857142857,,,
1393,16144328,11144,0.018488105041676105,0.0,0.5882352941176471,0.017683066820591297,0.0,0.6060606060606061
1394,16156944,11152,0.017999286862712384,0.0,0.5714285714285714,,,
1395,16168472,11160,0.014094918032311068,0.0,0.6060606060606061,,,
1396,16181472,11168,0.012262150493499808,0.125,0.6176470588235294,,,
1397,16194856,11176,0.01617171799810569,0.0,0.625,,,
1398,16207344,11184,0.015285451284813869,0.0,0.5555555555555556,,,
1399,16218488,11192,0.016985784343320518,0.0,0.5185185185185185,,,
1400,16230080,11200,0.019385431189870413,0.0,0.5357142857142857,,,
1401,16240072,11208,0.018311650839940963,0.0,0.6333333333333333,0.014718808296591635,0.0,0.6
1402,16249680,11216,0.01804380271866847,0.0,0.5641025641025641,,,
1403,16261080,11224,0.015576961393077614,0.0,0.5161290322580645,,,
1404,16275872,11232,0.012675552084665004,0.0,0.5833333333333334,,,
1405,16285864,11240,0.01670368019977092,0.0,0.6129032258064516,,,
